timestamp,gesture_type,landmark_0_x,landmark_1_x,landmark_2_x,landmark_3_x,landmark_4_x,landmark_5_x,landmark_6_x,landmark_7_x,landmark_8_x,landmark_9_x,landmark_10_x,landmark_11_x,landmark_12_x,landmark_13_x,landmark_14_x,landmark_15_x,landmark_16_x,landmark_17_x,landmark_18_x,landmark_19_x,landmark_20_x,landmark_0_y,landmark_1_y,landmark_2_y,landmark_3_y,landmark_4_y,landmark_5_y,landmark_6_y,landmark_7_y,landmark_8_y,landmark_9_y,landmark_10_y,landmark_11_y,landmark_12_y,landmark_13_y,landmark_14_y,landmark_15_y,landmark_16_y,landmark_17_y,landmark_18_y,landmark_19_y,landmark_20_y,angle_index,angle_middle,angle_ring,angle_pinky,angle_baseline1,angle_middle_to_ring,angle_base_middle_to_ring,angle_middle_to_baseline1,dis_index_tip_to_base,dis_middle_tip_to_base,dis_ring_tip_to_base,dis_pinky_tip_to_base,distancesAggregated,dirV_index_x,dirV_index_y,dirV_middle_x,dirV_middle_y,dirV_ring_x,dirV_ring_y,dirV_pinky_x,dirV_pinky_y,dirV_baseline1_x,dirV_baseline1_y,dirV_middle_base_x,dirV_middle_base_y,dirV_ring_base_x,dirV_ring_base_y
3,rock,0.39081934,0.41713667,0.44252077,0.45563728,0.45886213,0.41037855,0.45171714,0.44359931,0.42861500,0.38547292,0.43612558,0.42891413,0.41726962,0.37150937,0.41934437,0.41531649,0.40498966,0.36379802,0.39848724,0.39905995,0.39189571,0.59514564,0.57281077,0.56004548,0.57596725,0.59891164,0.49713978,0.54154575,0.56138897,0.55979866,0.52137142,0.58211476,0.58996409,0.57776821,0.55624634,0.61426473,0.61467767,0.59779733,0.59184879,0.63218677,0.63196969,0.62128365,152.56983208,172.89518010,145.53310775,19.56177157,0.00000000,41.57171215,0.31915798,172.89518010,0.09794559,0.05990064,0.02728597,0.04951381,0.10523085,0.37863858,-0.92554461,0.67655121,-0.73639559,0.99478581,-0.10198628,-0.93508152,0.35443273,-0.76243739,0.64706199,-0.64043217,-0.76801474,-0.63614414,-0.77157024
3,rock,0.39059201,0.41788721,0.44243225,0.45320311,0.45538068,0.41238379,0.45113096,0.44225702,0.42754960,0.38745034,0.43578276,0.42785496,0.41661239,0.37312320,0.41863018,0.41389027,0.40405622,0.36467481,0.39773482,0.39786857,0.39092878,0.59344834,0.57120651,0.55931115,0.57556117,0.59817725,0.49420300,0.53992730,0.55950487,0.55625725,0.51726413,0.57749718,0.58521563,0.57170898,0.55108428,0.60842949,0.60894567,0.59150958,0.58588165,0.62557656,0.62581229,0.61511475,153.55869639,174.94191759,147.03972632,99.60545048,0.00000000,38.01835609,0.31019643,174.94191759,0.09626861,0.06225565,0.02497649,0.03978629,0.09886822,0.41284062,-0.91080328,0.71650438,-0.69758259,0.99412262,-0.10825995,-0.49348414,-0.86975480,-0.77521696,0.63169507,-0.62584695,-0.77994589,-0.62161521,-0.78332275
3,rock,0.38889405,0.41655597,0.44129109,0.45230621,0.45458603,0.41131121,0.45100036,0.44218144,0.42754683,0.38709566,0.43560839,0.42791367,0.41709438,0.37298471,0.41838589,0.41373640,0.40437263,0.36462265,0.39733720,0.39764982,0.39132529,0.59391135,0.57159793,0.55998033,0.57523274,0.59704709,0.49341145,0.53787339,0.55760831,0.55468303,0.51618010,0.57530230,0.58328170,0.57008404,0.55004233,0.60663235,0.60768390,0.59103423,0.58508813,0.62463206,0.62494552,0.61449713,152.96968288,172.85080740,153.85252770,83.96765878,0.00000000,33.29666491,0.63112792,172.85080740,0.09916196,0.06647587,0.02834805,0.03732427,0.09691482,0.40798613,-0.91298813,0.69414990,-0.71983048,0.97536611,-0.22059225,-0.70616370,-0.70804860,-0.77833856,0.62784479,-0.63433380,-0.77305926,-0.62578004,-0.77999958
3,rock,0.38793531,0.41649428,0.44128171,0.45153609,0.45326477,0.40972584,0.45022941,0.44189540,0.42775100,0.38605607,0.43537560,0.42825073,0.41794515,0.37251854,0.41857028,0.41433144,0.40546450,0.36493859,0.39828414,0.39930797,0.39375517,0.59771132,0.57478440,0.56141627,0.57562619,0.59803241,0.49188313,0.53570539,0.55638260,0.55351317,0.51436925,0.57331538,0.58271164,0.56985092,0.54854143,0.60477555,0.60715622,0.59113026,0.58393234,0.62366062,0.62479359,0.61467266,150.70928214,165.92908090,170.56271171,86.65399313,0.00000000,23.50820739,0.60379235,165.92908090,0.09990318,0.06876904,0.03144479,0.03011499,0.09062803,0.37383046,-0.92749706,0.60420763,-0.79682692,0.87189884,-0.48968603,-0.67046861,-0.74193790,-0.77980543,0.62602195,-0.64170167,-0.76695434,-0.63358390,-0.77367399
3,rock,0.38673061,0.41421753,0.43866390,0.45023650,0.45403346,0.40840536,0.44816938,0.44001633,0.42569858,0.38526672,0.43334857,0.42632699,0.41559538,0.37177926,0.41684023,0.41239762,0.40290079,0.36389142,0.39664462,0.39741063,0.39150140,0.59330165,0.57024169,0.55778766,0.57213384,0.59389436,0.49181312,0.53327060,0.55410367,0.55266297,0.51402575,0.57138211,0.58133543,0.56978601,0.54745990,0.60278630,0.60507238,0.58916163,0.58210140,0.62070554,0.62209773,0.61226720,151.36769457,165.19582013,167.23472786,101.17424705,0.00000000,27.56945201,0.81178333,165.19582013,0.09941291,0.06573846,0.02947233,0.03453038,0.09421197,0.36443727,-0.93122794,0.57644773,-0.81713402,0.88918117,-0.45755529,-0.48206706,-0.87613432,-0.76610346,0.64271727,-0.64242802,-0.76634603,-0.63150609,-0.77537092
3,rock,0.38844886,0.41738710,0.44085389,0.45058259,0.45183581,0.40547857,0.44681296,0.43983421,0.42579660,0.38221759,0.43265241,0.42615351,0.41562182,0.36951843,0.41720909,0.41346511,0.40455151,0.36302066,0.39787623,0.40029198,0.39568260,0.60145962,0.57572716,0.56059855,0.57243103,0.59408480,0.48883921,0.52997291,0.55159020,0.55021840,0.51310068,0.56814224,0.57842839,0.56602639,0.54887825,0.60090172,0.60489917,0.59041393,0.58612639,0.62160081,0.62314200,0.61373526,149.53586749,163.92927986,174.76883477,74.18118750,0.00000000,10.83955491,0.01275752,163.92927986,0.10021694,0.07057488,0.03086278,0.02251997,0.08584027,0.30721927,-0.95163875,0.53413315,-0.84540036,0.68358845,-0.72986768,-0.84304382,-0.53784488,-0.74728642,0.66450207,-0.67557956,-0.73728709,-0.67574371,-0.73713665
3,rock,0.39456028,0.42178208,0.44513279,0.45401126,0.44938126,0.40176162,0.44543028,0.43956214,0.42582551,0.37922210,0.43369776,0.42667824,0.41556865,0.36807260,0.42047414,0.41489297,0.40451917,0.36345893,0.40186295,0.40198097,0.39513108,0.60622704,0.57954216,0.56076962,0.56685674,0.58466041,0.49080387,0.52930480,0.54999787,0.54923761,0.51582915,0.56694812,0.57685971,0.56404662,0.55175716,0.59968281,0.60311896,0.58828562,0.58942729,0.62156051,0.62182105,0.61116040,150.26161463,169.73595914,167.18993481,110.05950311,0.00000000,23.07410605,0.73370583,169.73595914,0.09925120,0.07195082,0.03133182,0.00758293,0.08212842,0.27282215,-0.96206449,0.57795184,-0.81607087,0.85155057,-0.52427247,-0.41262502,-0.91090098,-0.71411425,0.70002917,-0.72921630,-0.68428327,-0.73791892,-0.67488938
3,rock,0.39527756,0.42195407,0.44338480,0.45093936,0.44665131,0.40081406,0.44440061,0.43939224,0.42549706,0.37770814,0.43251592,0.42692918,0.41636372,0.36633483,0.41903019,0.41516915,0.40551719,0.36212412,0.40069661,0.40206724,0.39569896,0.60622436,0.57761359,0.55826855,0.56448680,0.58328599,0.48672062,0.52131289,0.54309386,0.54388005,0.51211751,0.55975127,0.57180494,0.56056106,0.54869074,0.59434211,0.59927154,0.58560395,0.58752519,0.61768574,0.61845440,0.60826594,149.95334608,161.87091819,175.07403200,76.28765441,0.00000000,13.20311382,0.09085538,161.87091819,0.10131854,0.07355409,0.03366866,0.00304855,0.07938872,0.22409445,-0.97456743,0.42051659,-0.90728485,0.61662815,-0.78725455,-0.87220639,-0.48913803,-0.68195098,0.73139788,-0.75477716,-0.65598128,-0.75581641,-0.65478359
3,rock,0.39202064,0.41999379,0.44039011,0.44924822,0.45009169,0.39573413,0.44233155,0.43652526,0.42116293,0.37418368,0.43147421,0.42428190,0.41178909,0.36490262,0.42003131,0.41440240,0.40232891,0.36263394,0.40358323,0.40300608,0.39368019,0.61325932,0.57829291,0.55395186,0.55888015,0.57739025,0.48715013,0.51849693,0.53931814,0.53942758,0.51606089,0.55795270,0.56817418,0.55638188,0.55433947,0.59286177,0.59781986,0.58446729,0.59318721,0.61886233,0.61925256,0.60899651,156.92207230,176.47219026,170.03426231,162.72376631,0.00000000,13.49354743,1.23019819,176.47219026,0.11245028,0.08530618,0.04332497,0.00648060,0.07858940,0.26861551,-0.96324748,0.57546234,-0.81782828,0.75040605,-0.66097712,0.82841302,-0.56011773,-0.62469529,0.78086861,-0.80721885,-0.59025226,-0.81970513,-0.57278574
3,rock,0.39300138,0.41831931,0.43846002,0.44821659,0.45021954,0.39241892,0.44022354,0.43520856,0.41997084,0.37243617,0.43148786,0.42450038,0.41095272,0.36479124,0.42105299,0.41545883,0.40236697,0.36383194,0.40605512,0.40409049,0.39304340,0.60651076,0.57425678,0.55007666,0.55466878,0.57221586,0.48679894,0.51622742,0.53632164,0.53613055,0.51558477,0.55562145,0.56554198,0.55332100,0.55321270,0.59083378,0.59542006,0.58167088,0.59059262,0.61659497,0.61639029,0.60569090,155.88291387,177.02843169,167.47635836,122.18250316,0.00000000,15.49520995,0.36718791,177.02843169,0.11319011,0.08430598,0.03986751,0.00123287,0.08210928,0.24214623,-0.97023977,0.57584408,-0.81755954,0.77333117,-0.63400228,0.99461666,0.10362288,-0.61745241,0.78660824,-0.82769787,-0.56117398,-0.83127721,-0.55585808
3,rock,0.39329463,0.41890183,0.43848816,0.44848648,0.45312795,0.38910732,0.43817368,0.43536013,0.42085704,0.37102795,0.43203205,0.42659456,0.41231599,0.36485317,0.42346796,0.41803423,0.40327749,0.36510372,0.40940920,0.40699378,0.39427832,0.61647594,0.57959211,0.55113655,0.55123818,0.56415939,0.48627061,0.50935751,0.53300542,0.53533828,0.51497418,0.54868817,0.56314045,0.55425459,0.55224264,0.58605486,0.59377903,0.58141536,0.58966327,0.61347365,0.61539328,0.60543364,152.01402155,165.84725415,179.64561014,163.24647468,0.00000000,14.50713571,1.05141401,165.84725415,0.11544762,0.08765729,0.04911278,0.01493564,0.07541414,0.11814338,-0.99299655,0.35213891,-0.93594775,0.57536692,-0.81789541,0.78287392,-0.62218038,-0.57029704,0.82143854,-0.87523423,-0.48369933,-0.86621117,-0.49967810
3,rock,0.39115399,0.41698107,0.43730125,0.44921547,0.45607525,0.38693687,0.43698782,0.43374071,0.41868171,0.36978209,0.43173400,0.42603821,0.41135678,0.36457342,0.42394716,0.41808826,0.40267214,0.36531645,0.41034451,0.40723819,0.39372572,0.61695379,0.57839072,0.54832953,0.54816985,0.55946177,0.48586342,0.50608438,0.52959955,0.53176939,0.51572931,0.54530126,0.55914825,0.54951417,0.55286694,0.58282667,0.59069520,0.57858384,0.58930808,0.61042529,0.61319280,0.60467494,154.05037275,168.54756545,177.14031437,165.51028763,0.00000000,14.31212018,1.25843981,168.54756545,0.12114376,0.09526842,0.05421245,0.01697667,0.07648824,0.13678791,-0.99060036,0.38041210,-0.92481708,0.59722390,-0.80207457,0.74665396,-0.66521265,-0.55646451,0.83087138,-0.90245841,-0.43077699,-0.89277995,-0.45049302
3,rock,0.39663243,0.42239365,0.44022503,0.45024627,0.45569739,0.38596767,0.43600613,0.43420872,0.41925359,0.36932188,0.43205833,0.42758003,0.41275057,0.36541697,0.42593464,0.42111459,0.40563688,0.36754128,0.41341883,0.41117749,0.39756379,0.61523372,0.57368547,0.54340178,0.54384792,0.55447602,0.48257932,0.50131649,0.52459544,0.52778465,0.51426011,0.53983158,0.55454457,0.54576600,0.55196518,0.57598311,0.58511961,0.57542437,0.58847314,0.60425663,0.60735482,0.60043210,152.61493734,165.12887029,176.01411777,175.91686251,0.00000000,10.88524747,0.52900352,165.12887029,0.12089515,0.09544611,0.05462717,0.01984980,0.07502685,0.07698259,-0.99703244,0.29118776,-0.95666592,0.46660780,-0.88446433,0.58613688,-0.81021205,-0.52695889,0.84989078,-0.92602958,-0.37745095,-0.92947501,-0.36888509
3,rock,0.40238538,0.42626300,0.44351482,0.45292598,0.45126638,0.38470134,0.43381715,0.43414950,0.42039591,0.36888403,0.43192777,0.42790705,0.41323644,0.36600366,0.42778930,0.42258486,0.40740567,0.36972934,0.41608244,0.41399083,0.40107268,0.61289400,0.57115448,0.53765976,0.53410661,0.54819787,0.48528078,0.49976575,0.52172577,0.52852851,0.51800662,0.54039222,0.55463701,0.54827279,0.55640739,0.57651097,0.58510745,0.57707465,0.59354651,0.60549420,0.60794932,0.60187393,149.36065978,165.98993499,178.58091152,169.34318032,0.00000000,15.42915349,1.52530004,165.98993499,0.12001966,0.09116396,0.05032131,0.01544023,0.07813895,-0.01513284,-0.99988549,0.27164528,-0.96239744,0.51789784,-0.85544248,0.64850632,-0.76120927,-0.49655376,0.86800597,-0.94235595,-0.33461212,-0.95092887,-0.30940958
3,rock,0.40073854,0.42386761,0.43993932,0.45053729,0.45390052,0.38171169,0.43256250,0.43377680,0.42083588,0.36820036,0.43222553,0.42824632,0.41368183,0.36729643,0.42938632,0.42410970,0.40914449,0.37260565,0.41944423,0.41616613,0.40244794,0.61598647,0.57185823,0.53802264,0.53334373,0.54477084,0.48688164,0.49692318,0.51849777,0.52580750,0.52051562,0.53807420,0.55327505,0.54802984,0.55942726,0.57496065,0.58448422,0.57778043,0.59647262,0.60548508,0.60862362,0.60357952,149.11805901,167.00891844,178.67148517,161.41452034,0.00000000,14.31959640,1.29029841,167.00891844,0.12824063,0.09602057,0.05429898,0.01738373,0.07890772,-0.05619467,-0.99841983,0.25324208,-0.96740294,0.48464233,-0.87471242,0.72231576,-0.69156341,-0.46423195,0.88571367,-0.96439133,-0.26447941,-0.97010236,-0.24269613
3,rock,0.39238155,0.41926098,0.43899751,0.45242533,0.45463127,0.37995276,0.43226004,0.43326753,0.41989478,0.36933437,0.43354878,0.42952418,0.41413245,0.36959165,0.43182912,0.42616791,0.41050282,0.37520707,0.42303222,0.41973361,0.40574989,0.62802190,0.57805634,0.54000920,0.53164518,0.54200870,0.48956504,0.49856606,0.52172935,0.52823991,0.52349401,0.53861964,0.55547029,0.55075389,0.56351388,0.57472306,0.58580756,0.58025712,0.60165465,0.60743773,0.61139005,0.60649788,149.23102919,165.15439166,178.77646883,168.43005603,0.00000000,13.62207717,3.04462974,165.15439166,0.13537920,0.10498975,0.06681838,0.03314010,0.07610458,-0.04345435,-0.99905541,0.23230521,-0.97264294,0.45484411,-0.89057107,0.64075820,-0.76774275,-0.47375679,0.88065572,-0.97336185,-0.22927430,-0.98416555,-0.17725172
3,rock,0.39721927,0.42300516,0.44205737,0.45539993,0.45569181,0.38125384,0.43335575,0.43563336,0.42273456,0.37003866,0.43503094,0.43281287,0.41773075,0.37032989,0.43351609,0.42943615,0.41405597,0.37668231,0.42524499,0.42358929,0.41023931,0.62875330,0.57848763,0.53948236,0.53015852,0.54225659,0.48942932,0.49782789,0.52127385,0.52948123,0.52423388,0.53807992,0.55684274,0.55356210,0.56495583,0.57556731,0.58707589,0.58194840,0.60383499,0.60848057,0.61234182,0.60774666,147.29405537,159.58452471,172.36259076,176.05211749,0.00000000,12.77806605,2.49329191,159.58452471,0.13287377,0.10103553,0.06448166,0.03203840,0.07633445,-0.09668792,-0.99531475,0.11739859,-0.99308488,0.33413683,-0.94252458,0.39409565,-0.91906943,-0.45643755,0.88975545,-0.97805108,-0.20836528,-0.98618957,-0.16562043
3,rock,0.39635116,0.42251691,0.44190708,0.45543656,0.45909888,0.38238147,0.43619531,0.43663988,0.42242521,0.37082073,0.43686852,0.43424535,0.41925836,0.37122527,0.43476051,0.43114418,0.41592741,0.37778476,0.42693591,0.42636591,0.41369948,0.63181704,0.58019513,0.54248041,0.53332287,0.54317379,0.48882732,0.49582261,0.51981139,0.52789915,0.52452719,0.53603011,0.55573958,0.55248964,0.56629354,0.57463539,0.58783841,0.58375335,0.60580170,0.60908920,0.61386275,0.60988241,152.05909475,160.70183295,168.43852076,159.93009463,0.00000000,7.73668781,2.39971801,160.70183295,0.13600572,0.10481519,0.06588029,0.03550080,0.07623853,-0.01852886,-0.99982833,0.13192858,-0.99125922,0.26417168,-0.96447567,0.11856537,-0.99294625,-0.45211122,0.89196157,-0.98517056,-0.17157788,-0.99149069,-0.13017760
3,rock,0.39399055,0.42064682,0.44058150,0.45507759,0.46128398,0.38188282,0.43768424,0.43964043,0.42632335,0.37092525,0.43866324,0.43613219,0.42078337,0.37176031,0.43660864,0.43326306,0.41793495,0.37853059,0.42850143,0.42760620,0.41459736,0.63529366,0.58500779,0.54750931,0.53736693,0.54513603,0.49243361,0.50029659,0.52483976,0.53393900,0.52752715,0.54041314,0.56150627,0.55966341,0.56933415,0.57672298,0.59075159,0.58831936,0.60905433,0.61087096,0.61616725,0.61302531,147.51509660,158.91462140,165.48567867,161.66620160,0.00000000,6.57105728,4.27058140,158.91462140,0.13514696,0.10192634,0.06697831,0.03854205,0.07590510,-0.07945228,-0.99683867,0.11913947,-0.99287753,0.23197708,-0.97272125,0.16666586,-0.98601343,-0.46835887,0.88353832,-0.98238249,-0.18688136,-0.99357135,-0.11320769
